title,price,location,area,description,features,contact,image_url,property_url,price_per_sqm,land_size
Disewakan Tanah Siap Pakai Pantai Mentari Kenjeran Surabaya Timur,Rp 35 Juta Total per tahun,Disewakan Tanah Siap Pakai Pantai Mentari Kenjeran Surabaya Timur,,Rp 35 Juta Total per tahun,,+62819383...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1976242/cce609330a867d245354fe496ee66d90.jpg,https://www.rumah123.com/properti/surabaya/lar8751064/,,LT : 280 m²
Disewakan Tanah Siap Pakai Pantai Mentari Kenjeran Surabaya Timur,Rp 35 Juta Total per tahun,Disewakan Tanah Siap Pakai Pantai Mentari Kenjeran Surabaya Timur,,Rp 35 Juta Total per tahun,,+62819383...,https://picture.rumah123.com/r123-images/60x60-fit/customer/1976242/27a903fc87f96d9fdbc157568950368b.png,https://www.rumah123.com/properti/surabaya/lar8751064/,,LT : 280 m²
Disewakan Tanah Siap Pakai Pantai Mentari Kenjeran Surabaya Timur,Rp 35 Juta Total per tahun,Disewakan Tanah Siap Pakai Pantai Mentari Kenjeran Surabaya Timur,,Rp 35 Juta Total per tahun,,,,https://www.rumah123.com/properti/surabaya/lar8751064/,,LT : 280 m²
TANAH DI TAMBAK OSOWILANGUN SURABAYA,"Rp 1,48 Miliar Total per tahun","Benowo, Surabaya",,"Rp 1,48 Miliar Total per tahun",,+62878557...,https://picture.rumah123.com/r123-images/720x420-crop/customer/414992/031a3242754c5fac4d218791718ee58c.jpg,https://www.rumah123.com/properti/surabaya/lar8750683/,,LT : 10289 m²
TANAH DI TAMBAK OSOWILANGUN SURABAYA,"Rp 1,48 Miliar Total per tahun","Benowo, Surabaya",,"Rp 1,48 Miliar Total per tahun",,+62878557...,https://picture.rumah123.com/r123-images/720x420-crop/customer/414992/031a3242754c5fac4d218791718ee58c.jpg,https://www.rumah123.com/properti/surabaya/lar8750683/,,LT : 10289 m²
TANAH DI TAMBAK OSOWILANGUN SURABAYA,"Rp 1,48 Miliar Total per tahun","Benowo, Surabaya",,"Rp 1,48 Miliar Total per tahun",,+62878557...,https://picture.rumah123.com/r123-images/720x420-crop/customer/414992/031a3242754c5fac4d218791718ee58c.jpg,https://www.rumah123.com/properti/surabaya/lar8750683/,,LT : 10289 m²
TANAH DI TAMBAK OSOWILANGUN SURABAYA,"Rp 1,48 Miliar Total per tahun","Benowo, Surabaya",,"Rp 1,48 Miliar Total per tahun",,+62878557...,https://picture.rumah123.com/r123-images/60x60-fit/customer/414992/568948ee03f116bc33c64335f6375cc6.jpg,https://www.rumah123.com/properti/surabaya/lar8750683/,,LT : 10289 m²
TANAH DI TAMBAK OSOWILANGUN SURABAYA,"Rp 1,48 Miliar Total per tahun","Benowo, Surabaya",,"Rp 1,48 Miliar Total per tahun",,,,https://www.rumah123.com/properti/surabaya/lar8750683/,,LT : 10289 m²
FOR RENT/SEWA**Kavling Tanah KOMERSIAL di RAYA DARMO PERMAI*,"Rp 1,1 Miliar Total per tahun","Darmo permai, Surabaya",,"Rp 1,1 Miliar Total per tahun",,+62812302...,https://picture.rumah123.com/r123-images/720x420-crop/customer/4348819/750b972b9736e0234268ff6729d68eb4.jpg,https://www.rumah123.com/properti/surabaya/lar8750409/,,LT : 1840 m²
FOR RENT/SEWA**Kavling Tanah KOMERSIAL di RAYA DARMO PERMAI*,"Rp 1,1 Miliar Total per tahun","Darmo permai, Surabaya",,"Rp 1,1 Miliar Total per tahun",,+62812302...,https://picture.rumah123.com/r123-images/720x420-crop/customer/4348819/750b972b9736e0234268ff6729d68eb4.jpg,https://www.rumah123.com/properti/surabaya/lar8750409/,,LT : 1840 m²
FOR RENT/SEWA**Kavling Tanah KOMERSIAL di RAYA DARMO PERMAI*,"Rp 1,1 Miliar Total per tahun","Darmo permai, Surabaya",,"Rp 1,1 Miliar Total per tahun",,+62812302...,https://picture.rumah123.com/r123-images/720x420-crop/customer/4348819/750b972b9736e0234268ff6729d68eb4.jpg,https://www.rumah123.com/properti/surabaya/lar8750409/,,LT : 1840 m²
FOR RENT/SEWA**Kavling Tanah KOMERSIAL di RAYA DARMO PERMAI*,"Rp 1,1 Miliar Total per tahun","Darmo permai, Surabaya",,"Rp 1,1 Miliar Total per tahun",,+62812302...,https://picture.rumah123.com/r123-images/60x60-fit/customer/4348819/b1ba0e5622dbb158dd032595a058d8fc.jpg,https://www.rumah123.com/properti/surabaya/lar8750409/,,LT : 1840 m²
FOR RENT/SEWA**Kavling Tanah KOMERSIAL di RAYA DARMO PERMAI*,"Rp 1,1 Miliar Total per tahun","Darmo permai, Surabaya",,"Rp 1,1 Miliar Total per tahun",,,,https://www.rumah123.com/properti/surabaya/lar8750409/,,LT : 1840 m²
"Lahan kosong Jl Imam Bonjol Sby , Strategis",Rp 500 Juta Total per tahun,"Tegalsari, Surabaya",,Rp 500 Juta Total per tahun,,+62878558...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1010694/a2131aae1e02de7ea5b2ee1aed6c8d92.jpg,https://www.rumah123.com/properti/surabaya/lar8741242/,,LT : 834 m²
"Lahan kosong Jl Imam Bonjol Sby , Strategis",Rp 500 Juta Total per tahun,"Tegalsari, Surabaya",,Rp 500 Juta Total per tahun,,+62878558...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1010694/a2131aae1e02de7ea5b2ee1aed6c8d92.jpg,https://www.rumah123.com/properti/surabaya/lar8741242/,,LT : 834 m²
"Lahan kosong Jl Imam Bonjol Sby , Strategis",Rp 500 Juta Total per tahun,"Tegalsari, Surabaya",,Rp 500 Juta Total per tahun,,+62878558...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1010694/a2131aae1e02de7ea5b2ee1aed6c8d92.jpg,https://www.rumah123.com/properti/surabaya/lar8741242/,,LT : 834 m²
"Lahan kosong Jl Imam Bonjol Sby , Strategis",Rp 500 Juta Total per tahun,"Tegalsari, Surabaya",,Rp 500 Juta Total per tahun,,+62878558...,https://pic.rumah123.com/r123/60x60-fit/photo/1010694/180/10106941711292404.jpg,https://www.rumah123.com/properti/surabaya/lar8741242/,,LT : 834 m²
"Lahan kosong Jl Imam Bonjol Sby , Strategis",Rp 500 Juta Total per tahun,"Tegalsari, Surabaya",,Rp 500 Juta Total per tahun,,,,https://www.rumah123.com/properti/surabaya/lar8741242/,,LT : 834 m²
Tanah Nol Jalan Raya # Lokasi Sangat Strategis,Rp 65 Juta per tahun,"Menganti, Surabaya",,Tanah Nol Jalan Raya # Lokasi Sangat Strategis,,+62822322...,https://picture.rumah123.com/r123-images/720x420-crop/customer/4341805/f3ffd6b3d4b9bfed8f7bdf2a39355dc5.webp,https://www.rumah123.com/properti/surabaya/lar8721139/,,LT : 213 m²
Tanah Nol Jalan Raya # Lokasi Sangat Strategis,Rp 65 Juta per tahun,"Menganti, Surabaya",,Tanah Nol Jalan Raya # Lokasi Sangat Strategis,,+62822322...,https://picture.rumah123.com/r123-images/720x420-crop/customer/4341805/f3ffd6b3d4b9bfed8f7bdf2a39355dc5.webp,https://www.rumah123.com/properti/surabaya/lar8721139/,,LT : 213 m²
Tanah Nol Jalan Raya # Lokasi Sangat Strategis,Rp 65 Juta per tahun,"Menganti, Surabaya",,Tanah Nol Jalan Raya # Lokasi Sangat Strategis,,+62822322...,https://picture.rumah123.com/r123-images/720x420-crop/customer/4341805/f3ffd6b3d4b9bfed8f7bdf2a39355dc5.webp,https://www.rumah123.com/properti/surabaya/lar8721139/,,LT : 213 m²
Tanah Nol Jalan Raya # Lokasi Sangat Strategis,Rp 65 Juta per tahun,"Menganti, Surabaya",,Tanah Nol Jalan Raya # Lokasi Sangat Strategis,,+62822322...,https://pic.rumah123.com/r123/60x60-fit/photo/4341805/180/43418051745907869.jpg,https://www.rumah123.com/properti/surabaya/lar8721139/,,LT : 213 m²
Tanah Nol Jalan Raya # Lokasi Sangat Strategis,Rp 65 Juta per tahun,"Menganti, Surabaya",,Tanah Nol Jalan Raya # Lokasi Sangat Strategis,,,,https://www.rumah123.com/properti/surabaya/lar8721139/,,LT : 213 m²
TANAH KOMERSIAL COCOK UNTUK USAHA LOKASI PINTU MASUK TAMAN GUNUNG ANYAR,Rp 75 Juta Total per tahun,"Gununganyar, Surabaya",,Rp 75 Juta Total per tahun,,+62815538...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1507599/dbb04cef8c653bd50405bc231e925cef.png,https://www.rumah123.com/properti/surabaya/lar8682869/,,LT : 1125 m²
TANAH KOMERSIAL COCOK UNTUK USAHA LOKASI PINTU MASUK TAMAN GUNUNG ANYAR,Rp 75 Juta Total per tahun,"Gununganyar, Surabaya",,Rp 75 Juta Total per tahun,,+62815538...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1507599/dbb04cef8c653bd50405bc231e925cef.png,https://www.rumah123.com/properti/surabaya/lar8682869/,,LT : 1125 m²
TANAH KOMERSIAL COCOK UNTUK USAHA LOKASI PINTU MASUK TAMAN GUNUNG ANYAR,Rp 75 Juta Total per tahun,"Gununganyar, Surabaya",,Rp 75 Juta Total per tahun,,+62815538...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1507599/dbb04cef8c653bd50405bc231e925cef.png,https://www.rumah123.com/properti/surabaya/lar8682869/,,LT : 1125 m²
TANAH KOMERSIAL COCOK UNTUK USAHA LOKASI PINTU MASUK TAMAN GUNUNG ANYAR,Rp 75 Juta Total per tahun,"Gununganyar, Surabaya",,Rp 75 Juta Total per tahun,,+62815538...,https://picture.rumah123.com/r123-images/60x60-fit/customer/1507599/4b80cde50f51b3872ec35b85152f66ab.jpg,https://www.rumah123.com/properti/surabaya/lar8682869/,,LT : 1125 m²
TANAH KOMERSIAL COCOK UNTUK USAHA LOKASI PINTU MASUK TAMAN GUNUNG ANYAR,Rp 75 Juta Total per tahun,"Gununganyar, Surabaya",,Rp 75 Juta Total per tahun,,,,https://www.rumah123.com/properti/surabaya/lar8682869/,,LT : 1125 m²
Disewakan Tanah Kavling Tengah Kota Surabaya,Rp 350 Juta Total per tahun,Disewakan Tanah Kavling Tengah Kota Surabaya,,Rp 350 Juta Total per tahun,,+62817978...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1179838/c3be8931114e8ca4e81448b6c30ee840.jpg,https://www.rumah123.com/properti/surabaya/lar8677853/,,LT : 840 m²
Disewakan Tanah Kavling Tengah Kota Surabaya,Rp 350 Juta Total per tahun,Disewakan Tanah Kavling Tengah Kota Surabaya,,Rp 350 Juta Total per tahun,,+62817978...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1179838/c3be8931114e8ca4e81448b6c30ee840.jpg,https://www.rumah123.com/properti/surabaya/lar8677853/,,LT : 840 m²
Disewakan Tanah Kavling Tengah Kota Surabaya,Rp 350 Juta Total per tahun,Disewakan Tanah Kavling Tengah Kota Surabaya,,Rp 350 Juta Total per tahun,,+62817978...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1179838/c3be8931114e8ca4e81448b6c30ee840.jpg,https://www.rumah123.com/properti/surabaya/lar8677853/,,LT : 840 m²
Disewakan Tanah Kavling Tengah Kota Surabaya,Rp 350 Juta Total per tahun,Disewakan Tanah Kavling Tengah Kota Surabaya,,Rp 350 Juta Total per tahun,,+62817978...,https://pic.rumah123.com/r123/60x60-fit/photo/1179838/180/11798381580542701.jpg,https://www.rumah123.com/properti/surabaya/lar8677853/,,LT : 840 m²
Disewakan Tanah Kavling Tengah Kota Surabaya,Rp 350 Juta Total per tahun,Disewakan Tanah Kavling Tengah Kota Surabaya,,Rp 350 Juta Total per tahun,,,,https://www.rumah123.com/properti/surabaya/lar8677853/,,LT : 840 m²
Sewa Kavling Raya Pandegiling Ssurabaya Pusat,Rp 1 Miliar per tahun,"Tegalsari, Surabaya",,Rp 1 Miliar per tahun,,+62813313...,https://picture.rumah123.com/r123-images/720x420-crop/customer/961500/ee3d295cde4a771e878c9069420af3fb.jpg,https://www.rumah123.com/properti/surabaya/lar8706615/,,LT : 1800 m²
Sewa Kavling Raya Pandegiling Ssurabaya Pusat,Rp 1 Miliar per tahun,"Tegalsari, Surabaya",,Rp 1 Miliar per tahun,,+62813313...,https://picture.rumah123.com/r123-images/720x420-crop/customer/961500/ee3d295cde4a771e878c9069420af3fb.jpg,https://www.rumah123.com/properti/surabaya/lar8706615/,,LT : 1800 m²
Sewa Kavling Raya Pandegiling Ssurabaya Pusat,Rp 1 Miliar per tahun,"Tegalsari, Surabaya",,Rp 1 Miliar per tahun,,+62813313...,https://picture.rumah123.com/r123-images/720x420-crop/customer/961500/ee3d295cde4a771e878c9069420af3fb.jpg,https://www.rumah123.com/properti/surabaya/lar8706615/,,LT : 1800 m²
Sewa Kavling Raya Pandegiling Ssurabaya Pusat,Rp 1 Miliar per tahun,"Tegalsari, Surabaya",,Rp 1 Miliar per tahun,,+62813313...,https://pic.rumah123.com/r123/60x60-fit/photo/961500/180/9615001657187694.jpg,https://www.rumah123.com/properti/surabaya/lar8706615/,,LT : 1800 m²
Sewa Kavling Raya Pandegiling Ssurabaya Pusat,Rp 1 Miliar per tahun,"Tegalsari, Surabaya",,Rp 1 Miliar per tahun,,,,https://www.rumah123.com/properti/surabaya/lar8706615/,,LT : 1800 m²
TANAH LANGKA DISEWAKAN DAERAH PERAK SURABAYA,Rp 180 Juta Total per tahun,"Pabean Cantikan, Surabaya",,Rp 180 Juta Total per tahun,,+62811352...,https://picture.rumah123.com/r123-images/720x420-crop/customer/762626/09276170a4f08fac1638f910a5c42137.jpg,https://www.rumah123.com/properti/surabaya/lar8706416/,,LT : 1140 m²
TANAH LANGKA DISEWAKAN DAERAH PERAK SURABAYA,Rp 180 Juta Total per tahun,"Pabean Cantikan, Surabaya",,Rp 180 Juta Total per tahun,,+62811352...,https://picture.rumah123.com/r123-images/720x420-crop/customer/762626/09276170a4f08fac1638f910a5c42137.jpg,https://www.rumah123.com/properti/surabaya/lar8706416/,,LT : 1140 m²
TANAH LANGKA DISEWAKAN DAERAH PERAK SURABAYA,Rp 180 Juta Total per tahun,"Pabean Cantikan, Surabaya",,Rp 180 Juta Total per tahun,,+62811352...,https://picture.rumah123.com/r123-images/720x420-crop/customer/762626/09276170a4f08fac1638f910a5c42137.jpg,https://www.rumah123.com/properti/surabaya/lar8706416/,,LT : 1140 m²
TANAH LANGKA DISEWAKAN DAERAH PERAK SURABAYA,Rp 180 Juta Total per tahun,"Pabean Cantikan, Surabaya",,Rp 180 Juta Total per tahun,,+62811352...,https://picture.rumah123.com/r123-images/60x60-fit/customer/762626/e6590f0ceee8f52db7fb6694284b0aab.png,https://www.rumah123.com/properti/surabaya/lar8706416/,,LT : 1140 m²
TANAH LANGKA DISEWAKAN DAERAH PERAK SURABAYA,Rp 180 Juta Total per tahun,"Pabean Cantikan, Surabaya",,Rp 180 Juta Total per tahun,,,,https://www.rumah123.com/properti/surabaya/lar8706416/,,LT : 1140 m²
DISEWAKAN TANAH!!! Jl. Mastrip Surabaya,Rp 400 Juta Total per tahun,DISEWAKAN TANAH!!! Jl. Mastrip Surabaya,,Rp 400 Juta Total per tahun,,+62822171...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1324300/624cbc57104540bd5f0aa7bcdd0eb75e.jpg,https://www.rumah123.com/properti/surabaya/lar8705512/,,DISEWAKAN TANAH!!! Jl. Mastrip Surabaya LT: 750 m² (25 x 30m) SHGB (split 12 unit ruko) SKRK ready...
DISEWAKAN TANAH!!! Jl. Mastrip Surabaya,Rp 400 Juta Total per tahun,DISEWAKAN TANAH!!! Jl. Mastrip Surabaya,,Rp 400 Juta Total per tahun,,+62822171...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1324300/624cbc57104540bd5f0aa7bcdd0eb75e.jpg,https://www.rumah123.com/properti/surabaya/lar8705512/,,DISEWAKAN TANAH!!! Jl. Mastrip Surabaya LT: 750 m² (25 x 30m) SHGB (split 12 unit ruko) SKRK ready...
DISEWAKAN TANAH!!! Jl. Mastrip Surabaya,Rp 400 Juta Total per tahun,DISEWAKAN TANAH!!! Jl. Mastrip Surabaya,,Rp 400 Juta Total per tahun,,+62822171...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1324300/624cbc57104540bd5f0aa7bcdd0eb75e.jpg,https://www.rumah123.com/properti/surabaya/lar8705512/,,DISEWAKAN TANAH!!! Jl. Mastrip Surabaya LT: 750 m² (25 x 30m) SHGB (split 12 unit ruko) SKRK ready...
DISEWAKAN TANAH!!! Jl. Mastrip Surabaya,Rp 400 Juta Total per tahun,DISEWAKAN TANAH!!! Jl. Mastrip Surabaya,,Rp 400 Juta Total per tahun,,+62822171...,https://pic.rumah123.com/r123/60x60-fit/photo/1324300/180/13243001709305229.jpg,https://www.rumah123.com/properti/surabaya/lar8705512/,,DISEWAKAN TANAH!!! Jl. Mastrip Surabaya LT: 750 m² (25 x 30m) SHGB (split 12 unit ruko) SKRK ready...
DISEWAKAN TANAH!!! Jl. Mastrip Surabaya,Rp 400 Juta Total per tahun,DISEWAKAN TANAH!!! Jl. Mastrip Surabaya,,Rp 400 Juta Total per tahun,,,,https://www.rumah123.com/properti/surabaya/lar8705512/,,DISEWAKAN TANAH!!! Jl. Mastrip Surabaya LT: 750 m² (25 x 30m) SHGB (split 12 unit ruko) SKRK ready...
Kavling Komersial Citraland Nol Jalan Raya Siap Bangun Surabay Barat,Rp 50 Juta Total per tahun,"Citraland, Surabaya",,Rp 50 Juta Total per tahun,,+62817030...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1457030/8308692cd37343f7d97771efa665ec45.jpg,https://www.rumah123.com/properti/surabaya/lar8680213/,,LT : 114 m²
Kavling Komersial Citraland Nol Jalan Raya Siap Bangun Surabay Barat,Rp 50 Juta Total per tahun,"Citraland, Surabaya",,Rp 50 Juta Total per tahun,,+62817030...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1457030/8308692cd37343f7d97771efa665ec45.jpg,https://www.rumah123.com/properti/surabaya/lar8680213/,,LT : 114 m²
Kavling Komersial Citraland Nol Jalan Raya Siap Bangun Surabay Barat,Rp 50 Juta Total per tahun,"Citraland, Surabaya",,Rp 50 Juta Total per tahun,,+62817030...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1457030/8308692cd37343f7d97771efa665ec45.jpg,https://www.rumah123.com/properti/surabaya/lar8680213/,,LT : 114 m²
Kavling Komersial Citraland Nol Jalan Raya Siap Bangun Surabay Barat,Rp 50 Juta Total per tahun,"Citraland, Surabaya",,Rp 50 Juta Total per tahun,,+62817030...,https://picture.rumah123.com/r123-images/60x60-fit/customer/1457030/aa39be374c44780032b7e0de25077bc3.jpg,https://www.rumah123.com/properti/surabaya/lar8680213/,,LT : 114 m²
Kavling Komersial Citraland Nol Jalan Raya Siap Bangun Surabay Barat,Rp 50 Juta Total per tahun,"Citraland, Surabaya",,Rp 50 Juta Total per tahun,,,,https://www.rumah123.com/properti/surabaya/lar8680213/,,LT : 114 m²
Tanah kosong utk usaha Raya jemursari,Rp 70 Juta Total per tahun,"Wonocolo, Surabaya",,Rp 70 Juta Total per tahun,,+62813307...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1623010/86dbf6719c76d0167b302c4c0453c7dc.jpg,https://www.rumah123.com/properti/surabaya/lar8680205/,,LT : 181 m²
Tanah kosong utk usaha Raya jemursari,Rp 70 Juta Total per tahun,"Wonocolo, Surabaya",,Rp 70 Juta Total per tahun,,+62813307...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1623010/86dbf6719c76d0167b302c4c0453c7dc.jpg,https://www.rumah123.com/properti/surabaya/lar8680205/,,LT : 181 m²
Tanah kosong utk usaha Raya jemursari,Rp 70 Juta Total per tahun,"Wonocolo, Surabaya",,Rp 70 Juta Total per tahun,,+62813307...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1623010/86dbf6719c76d0167b302c4c0453c7dc.jpg,https://www.rumah123.com/properti/surabaya/lar8680205/,,LT : 181 m²
Tanah kosong utk usaha Raya jemursari,Rp 70 Juta Total per tahun,"Wonocolo, Surabaya",,Rp 70 Juta Total per tahun,,+62813307...,https://picture.rumah123.com/r123-images/60x60-fit/customer/1623010/f8adf75226ee8cdf42be93d371b7a42f.png,https://www.rumah123.com/properti/surabaya/lar8680205/,,LT : 181 m²
Tanah kosong utk usaha Raya jemursari,Rp 70 Juta Total per tahun,"Wonocolo, Surabaya",,Rp 70 Juta Total per tahun,,,,https://www.rumah123.com/properti/surabaya/lar8680205/,,LT : 181 m²
SEWA TANAH DEPO 2 Hektar Raya Tambak langon Rp. 13 ribu/m2,Rp 13 Ribu /m² per tahun,"Asemrowo, Surabaya",,Rp 13 Ribu /m² per tahun,,+62815151...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1975960/e56f4c34ec64144db761add4592aecaa.jpg,https://www.rumah123.com/properti/surabaya/lar4308349/,,LT : 20000 m²
SEWA TANAH DEPO 2 Hektar Raya Tambak langon Rp. 13 ribu/m2,Rp 13 Ribu /m² per tahun,"Asemrowo, Surabaya",,Rp 13 Ribu /m² per tahun,,+62815151...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1975960/e56f4c34ec64144db761add4592aecaa.jpg,https://www.rumah123.com/properti/surabaya/lar4308349/,,LT : 20000 m²
SEWA TANAH DEPO 2 Hektar Raya Tambak langon Rp. 13 ribu/m2,Rp 13 Ribu /m² per tahun,"Asemrowo, Surabaya",,Rp 13 Ribu /m² per tahun,,+62815151...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1975960/e56f4c34ec64144db761add4592aecaa.jpg,https://www.rumah123.com/properti/surabaya/lar4308349/,,LT : 20000 m²
SEWA TANAH DEPO 2 Hektar Raya Tambak langon Rp. 13 ribu/m2,Rp 13 Ribu /m² per tahun,"Asemrowo, Surabaya",,Rp 13 Ribu /m² per tahun,,+62815151...,https://pic.rumah123.com/r123/60x60-fit/photo/1975960/180/19759601710982478.jpg,https://www.rumah123.com/properti/surabaya/lar4308349/,,LT : 20000 m²
SEWA TANAH DEPO 2 Hektar Raya Tambak langon Rp. 13 ribu/m2,Rp 13 Ribu /m² per tahun,"Asemrowo, Surabaya",,Rp 13 Ribu /m² per tahun,,,,https://www.rumah123.com/properti/surabaya/lar4308349/,,LT : 20000 m²
DISEWAKAN TANAH RAYA JEMURSARI SURABAYA,Rp 70 Juta Total per tahun,"Jemursari, Surabaya",,Rp 70 Juta Total per tahun,,+62819279...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1336750/c8e8e2356e727b99f738c35b350948c2.jpg,https://www.rumah123.com/properti/surabaya/lar8679727/,,LT : 181 m²
DISEWAKAN TANAH RAYA JEMURSARI SURABAYA,Rp 70 Juta Total per tahun,"Jemursari, Surabaya",,Rp 70 Juta Total per tahun,,+62819279...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1336750/c8e8e2356e727b99f738c35b350948c2.jpg,https://www.rumah123.com/properti/surabaya/lar8679727/,,LT : 181 m²
DISEWAKAN TANAH RAYA JEMURSARI SURABAYA,Rp 70 Juta Total per tahun,"Jemursari, Surabaya",,Rp 70 Juta Total per tahun,,+62819279...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1336750/c8e8e2356e727b99f738c35b350948c2.jpg,https://www.rumah123.com/properti/surabaya/lar8679727/,,LT : 181 m²
DISEWAKAN TANAH RAYA JEMURSARI SURABAYA,Rp 70 Juta Total per tahun,"Jemursari, Surabaya",,Rp 70 Juta Total per tahun,,+62819279...,https://picture.rumah123.com/r123-images/60x60-fit/customer/1336750/3b7870bdcd4ef5258c34ff350ddeb9e2.jpg,https://www.rumah123.com/properti/surabaya/lar8679727/,,LT : 181 m²
DISEWAKAN TANAH RAYA JEMURSARI SURABAYA,Rp 70 Juta Total per tahun,"Jemursari, Surabaya",,Rp 70 Juta Total per tahun,,,,https://www.rumah123.com/properti/surabaya/lar8679727/,,LT : 181 m²
KAVLING KOMERSIAL CITRALAND 2 KAV JEJER 0 JALAN RADIAL ROAD,Rp 350 Juta /m² per tahun,"Citraland, Surabaya",,Rp 350 Juta /m² per tahun,,+62818317...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1735214/6241181e89725477eff2f70cab6fbe30.jpg,https://www.rumah123.com/properti/surabaya/lar8671989/,,LT : 1701 m²
